Respondent ID,Collector ID,Start Date,End Date,IP Address,Email Address,First Name,Last Name,Custom Data 1,同意声明点击同意✔的同时，您并没有放弃您的合法权益，研究者和瑞尔森大学仍受法律责任和专业义务的管制。 本人已阅读并理解以上信息。本人知道可以在任何时间，不需经任何同意的情况下退出此研究，关闭浏览器即可。,,我认为产品商标上的环保标志是很重要的。,我比较相信产品商标上的环保信息。,我理解环保认证的概念。,我相信个人可以做许多事情来改善环境。,我相信企业、公司可以做很多事情来改善环境。,我认为有必要对时尚产品进行环保认证。,我相信环保认证对买家是有帮助的。,如果可以的话，我会寻求有环保认证的衣服。,只要有可能，我就会购买我认为环保的产品。,我愿意为环保产品付更高的价钱。,我愿意为有环保认证的衣服支付额外费用。,我做好了为环保产品支付更高价格的准备。,我愿意用减少消费支出的方式来保护环境。,保护自然环境提高了我的生活质量。,当我在两件相同的衣服中做选择时，我会买对他人和环境更无害的那一件。,我会避免购买对环境有潜在伤害性的衣服。,支持环境保护这件事使我更加致力于环境保护。,比起其他任何类型的衣服，我更愿意把钱花在生态友好型的衣服上。,我认为生态友好型服装的价格通常高于平均值。,我更喜欢购买环保服装，即使它更贵一些。,我相信一个具有经认证环保标签的服装品牌，是一个被社会所接受的购买品牌。,我宁愿坚持一个众所周知的传统服装品牌，也不愿意尝试生态友好型品牌。,如果我喜欢一个品牌，我不会为了尝试新鲜物品，而轻易去改变对这个品牌的喜爱。,如果环保型服装不是品牌服饰，那对我来说都没什么差别。,我认为环保型服饰，例如有机棉，比传统服饰更具时尚感。,我相信环保服装的质量通常高于其他服装。,我相信国家会对环境产生积极的影响。,支持环境保护让我更具有社会责任感。,我对购买环保服装感到满意，因此我也会购买这种服装。,你认识以下这些流行的纺织品环保标签吗？,,,,,,,以下因素对你的服装购买决策有多重要？,,,,,,,,,,,,,通常我都是我朋友圈里最后一个知道最新设计师和时尚潮流的人。,和我的朋友们相比，我很少买新的流行款式。,通常我都是我朋友圈中最后一个购买新时尚款式的人。,我比其他人更先了解新的时尚款式。,如果我听说了新的时装款式或造型，并且知道可以通过当地的精品店或百货商店买到它们，我会很有兴趣去买。,我会考虑购买新的时尚款式，即使是我之前没有听说过的。,以下因素对你的服装购买决策有多重要？,,,,,,,,你每年花多少钱在服装上？,你的就业状况如何？,性別,你的每年收入水平属于以下哪一栏（以家庭为单位）,你的年龄是?,你的最高学历是什么？,你的婚姻状况如何？
11136504249,214327343,11/12/2019 06:06:32 AM,11/12/2019 06:26:23 AM,112.97.163.69,,,,,1,,2,3,2,2,1,2,3,2,2,4,4,4,2,2,2,2,2,2,3,3,3,4,4,3,2,3,2,2,3,,,,,,,7,1,2,1,1,3,2,2,3,1,4,2,3,1,2,2,2,3,3,3,3,3,3,3,2,2,1,2,3,1,2,1,1,6,6
11136503757,214327343,11/12/2019 06:07:25 AM,11/12/2019 08:30:18 AM,119.124.2.215,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,1,2,6
11136503402,214327343,11/12/2019 06:06:57 AM,11/12/2019 06:34:52 AM,223.104.65.12,,,,,1,,5,3,3,1,1,1,3,2,3,3,3,5,3,2,2,2,2,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136501520,214327343,11/12/2019 06:00:27 AM,11/12/2019 06:10:47 AM,119.124.2.110,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,4,5,6,7,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7
11136499686,214327343,11/12/2019 06:04:04 AM,11/12/2019 06:28:01 AM,14.30.38.137,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,,,3,,,,,2,2,1,1,1,1,1,3,1,3,2,2,1,2,2,3,3,3,3,2,2,2,1,2,2,3,2,7,1,2,1,1,2,6
11136499547,214327343,11/12/2019 06:04:11 AM,11/12/2019 06:05:42 AM,223.104.65.40,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136499062,214327343,11/12/2019 06:04:15 AM,11/12/2019 06:14:06 AM,183.40.23.151,,,,,1,,2,3,3,2,2,2,2,2,2,3,3,3,3,3,2,3,3,3,2,3,3,3,3,3,3,3,2,3,3,,,,,,,7,2,2,3,2,3,3,2,3,2,3,3,3,3,2,3,3,4,4,4,3,3,3,3,2,3,3,3,2,1,1,3,1,2,6
11136497038,214327343,11/12/2019 06:04:12 AM,11/12/2019 08:27:14 AM,112.97.215.39,,,,,1,,2,2,2,2,2,2,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136496679,214327343,11/12/2019 06:03:45 AM,11/12/2019 06:10:38 AM,119.124.3.239,,,,,1,,1,3,2,1,3,2,2,2,2,3,3,2,2,2,2,2,2,2,2,3,2,3,3,4,3,3,2,2,2,,,,,,,7,2,1,2,1,1,2,1,2,2,2,1,1,1,4,2,4,3,3,3,2,1,1,1,1,1,1,1,5,1,1,1,1,2,6
11136496501,214327343,11/12/2019 06:02:14 AM,11/12/2019 06:17:55 AM,117.136.40.49,,,,,1,,1,2,2,1,3,2,2,2,2,3,3,3,3,1,2,2,2,3,3,3,2,4,3,3,3,3,2,2,3,,,,,,,7,2,1,1,1,2,1,2,3,3,3,3,2,1,1,1,1,4,4,2,3,2,2,2,2,2,2,3,2,1,1,1,1,1,6
11136494836,214327343,11/12/2019 06:02:33 AM,11/12/2019 06:11:07 AM,183.42.48.146,,,,,1,,1,1,2,1,1,1,1,1,1,2,3,3,1,1,1,1,1,2,2,2,1,4,4,2,2,2,1,1,2,,,,,,,7,1,1,3,2,4,2,1,3,2,5,2,4,3,1,2,2,4,4,2,3,3,3,3,3,3,3,3,1,1,1,1,1,2,6
11136494232,214327343,11/12/2019 06:02:17 AM,11/12/2019 07:57:27 AM,183.37.152.150,,,,,1,,1,2,3,1,1,1,1,1,2,3,3,2,1,1,1,1,1,3,3,1,1,4,3,4,3,3,3,1,2,1,,,,,,,3,3,2,2,3,3,3,3,2,2,2,3,2,4,4,4,3,3,3,3,2,2,2,2,3,3,3,4,1,2,1,1,2,7
11136493335,214327343,11/12/2019 06:00:53 AM,11/12/2019 06:23:26 AM,117.136.39.201,,,,,1,,2,3,2,1,2,1,1,2,2,2,2,3,3,1,2,2,1,3,3,3,1,3,2,3,3,3,1,2,3,,,,,,,7,1,2,3,1,3,2,1,3,2,3,1,3,1,2,4,3,4,2,2,4,3,3,2,1,2,3,2,2,1,2,6,1,1,7
11136492977,214327343,11/12/2019 06:00:12 AM,11/12/2019 06:16:28 AM,183.42.44.204,,,,,1,,1,2,2,3,2,2,2,2,2,3,3,3,2,1,1,2,2,2,3,3,2,3,2,4,2,3,2,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136492452,214327343,11/12/2019 06:01:35 AM,11/12/2019 06:04:24 AM,183.39.43.126,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,,3,,,,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
11136487700,214327343,11/12/2019 05:58:57 AM,11/12/2019 06:12:52 AM,112.97.246.79,,,,,1,,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,3,3,3,3,3,2,5,3,4,2,3,1,1,2,1,2,3,,,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7
11136487260,214327343,11/12/2019 05:59:00 AM,11/12/2019 06:04:49 AM,112.97.181.43,,,,,1,,1,3,2,2,1,1,1,3,1,2,2,3,2,3,3,2,1,3,4,3,1,5,2,4,4,3,1,2,2,,,3,,,,,2,2,3,1,3,2,1,1,4,5,4,4,1,4,5,5,1,3,2,5,5,5,4,5,3,4,4,3,1,1,11,1,1,6
11136485487,214327343,11/12/2019 05:57:39 AM,11/12/2019 06:12:22 AM,183.39.138.78,,,,,1,,1,3,3,2,2,2,2,3,3,3,4,4,2,2,3,3,3,3,2,4,3,3,3,3,3,3,2,2,3,,,,,,,7,1,1,1,1,1,1,1,3,1,3,3,3,2,4,2,2,4,2,,3,1,3,1,1,1,1,4,1,1,1,1,1,2,6
11136483131,214327343,11/12/2019 05:56:02 AM,11/12/2019 05:56:56 AM,117.136.40.50,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136481438,214327343,11/12/2019 05:55:24 AM,11/12/2019 06:02:19 AM,117.136.39.202,,,,,1,,1,3,2,2,2,1,1,3,1,3,3,2,1,1,1,1,1,1,2,2,1,2,1,1,1,2,3,2,1,1,,3,,,,,2,1,1,1,2,3,2,3,2,2,2,1,1,4,4,4,2,2,3,3,1,3,1,2,3,2,2,5,1,2,4,1,2,6
11136481007,214327343,11/12/2019 05:55:11 AM,11/12/2019 06:03:09 AM,117.136.40.53,,,,,1,,1,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,3,2,4,2,5,3,3,1,1,1,,,3,,,,,2,2,2,2,2,2,2,5,1,3,3,2,2,2,2,2,4,3,3,3,3,3,3,2,2,1,1,7,1,2,2,1,2,6
11136476907,214327343,11/12/2019 05:52:55 AM,11/12/2019 06:05:13 AM,112.97.211.180,,,,,1,,2,3,2,1,2,2,2,2,3,3,3,4,3,4,2,2,2,2,2,4,2,4,3,4,2,4,3,1,2,,,3,,,6,,2,3,2,2,3,2,3,4,2,4,2,1,1,4,2,3,4,4,4,3,2,3,1,1,1,1,1,2,1,1,1,1,2,6
11136476472,214327343,11/12/2019 05:52:58 AM,11/12/2019 05:58:27 AM,183.39.135.30,,,,,1,,2,2,2,3,3,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,2,,,3,,,,,1,2,2,2,3,2,2,3,2,2,2,1,1,3,1,1,3,3,3,3,3,1,1,1,1,1,1,3,1,2,7,1,2,6
11136475384,214327343,11/12/2019 05:52:05 AM,11/12/2019 06:01:28 AM,183.39.128.197,,,,,1,,1,1,1,2,2,1,1,2,2,2,3,3,2,1,2,2,2,2,2,4,3,4,3,3,4,4,2,2,2,,,3,,,,,1,1,1,1,1,1,1,4,2,4,1,2,1,4,3,3,3,3,3,1,1,1,1,1,1,1,1,2,1,2,5,1,2,6
11136474828,214327343,11/12/2019 05:44:25 AM,11/12/2019 06:44:56 AM,117.136.40.49,,,,,1,,2,3,2,2,1,2,2,3,2,3,4,3,2,2,3,2,2,1,3,3,2,3,3,3,2,3,2,2,2,,,3,,,,,3,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,3,2,2,1,1,2,2,1,2,1,1,2,6
11136474706,214327343,11/12/2019 05:51:59 AM,11/12/2019 05:57:28 AM,183.39.147.219,,,,,1,,1,2,3,2,2,2,2,2,2,3,4,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,,3,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,7
11136473902,214327343,11/12/2019 05:50:05 AM,11/12/2019 06:01:32 AM,14.28.51.196,,,,,1,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,,,,,,,7,3,1,2,1,1,1,1,1,1,3,1,3,1,4,3,4,3,3,3,1,1,1,1,1,1,1,1,5,1,1,1,1,2,6
11136472338,214327343,11/12/2019 05:50:39 AM,11/12/2019 06:00:16 AM,223.104.1.16,,,,,1,,1,2,1,1,1,2,1,2,2,3,3,3,2,1,1,2,2,2,2,3,2,4,3,3,3,3,2,2,3,,,,,5,,,1,2,1,2,2,2,3,3,2,3,1,2,2,3,2,3,3,3,3,3,2,2,2,3,2,2,2,2,1,1,1,1,6,6
11136471672,214327343,11/12/2019 05:50:06 AM,11/12/2019 06:04:03 AM,183.40.46.161,,,,,1,,1,3,1,1,3,1,2,2,2,3,3,3,3,1,1,3,1,2,3,3,1,5,5,1,2,2,1,1,3,,,3,,,,,3,2,2,2,2,2,2,3,2,3,3,3,1,3,3,3,5,3,3,4,4,4,2,2,1,1,2,3,1,2,1,1,2,6
11136469198,214327343,11/12/2019 05:49:03 AM,11/12/2019 06:36:42 AM,183.39.144.245,,,,,1,,1,2,2,1,1,2,2,1,1,1,2,3,2,2,1,2,2,1,1,2,2,4,2,2,1,2,2,2,2,,,,,,,7,1,1,1,2,1,2,2,3,3,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,4,1,2,6
11136467350,214327343,11/12/2019 05:48:08 AM,11/12/2019 06:04:29 AM,223.104.65.27,,,,,1,,1,3,2,4,2,3,2,3,2,3,2,3,2,3,2,2,3,2,2,3,2,4,2,3,2,2,2,2,2,,,3,,,,,2,2,1,1,1,1,1,1,1,1,1,1,1,4,4,4,2,2,2,1,1,1,1,1,1,1,1,4,1,2,1,1,2,6
11136466845,214327343,11/12/2019 05:48:08 AM,11/12/2019 05:53:23 AM,183.39.133.174,,,,,1,,1,1,1,1,1,1,1,1,1,3,3,3,2,3,1,2,1,1,1,3,4,4,4,4,4,1,2,3,3,,,,,,,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,1,3,1,4,4,6,1,1,3,1,2,7
11136465462,214327343,11/12/2019 05:47:04 AM,11/12/2019 05:57:24 AM,117.136.40.56,,,,,1,,2,3,3,1,1,2,2,2,3,2,3,4,3,2,2,2,2,2,3,2,2,4,3,5,3,4,3,2,3,,,,,,,7,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,4,4,3,3,3,3,3,2,3,2,2,2,1,1,2,1,1,2,7
11136464133,214327343,11/12/2019 05:46:27 AM,11/12/2019 05:56:09 AM,223.104.65.44,,,,,1,,2,2,,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,2,3,3,3,3,3,2,2,3,3,3,,2,3,,,,,2,3,2,2,3,2,2,2,3,2,2,2,2,2,2,2,2,3,3,3,2,2,1,2,3,2,2,4,1,1,1,1,2,6
11136462507,214327343,11/12/2019 05:45:26 AM,11/12/2019 05:55:38 AM,183.39.130.114,,,,,1,,1,3,2,1,1,2,1,2,2,3,3,2,2,1,2,2,2,2,2,3,2,3,2,3,3,3,1,2,2,,,,,,,7,2,2,2,1,2,1,2,3,2,3,2,2,1,3,2,3,3,2,3,3,2,2,1,2,1,3,1,3,1,1,6,1,2,6
11136462257,214327343,11/12/2019 05:44:45 AM,11/12/2019 06:12:33 AM,112.97.247.174,,,,,1,,1,2,2,1,2,2,2,1,2,3,3,3,2,1,3,2,2,3,3,2,2,4,4,3,3,3,1,1,2,,,3,,,,7,1,1,2,1,1,1,1,3,1,3,1,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,1,1,1,1,2,6
11136461444,214327343,11/12/2019 05:45:10 AM,11/12/2019 05:57:15 AM,117.136.40.58,,,,,1,,3,4,3,3,2,2,2,3,3,2,3,4,2,2,3,3,3,2,3,3,2,3,2,3,3,3,3,3,3,,,,,,,7,1,1,1,1,2,1,1,2,2,3,1,3,3,3,2,3,3,3,3,3,3,3,2,2,2,3,2,2,1,1,2,1,2,6
11136459884,214327343,11/12/2019 05:44:36 AM,11/12/2019 06:34:24 AM,14.30.49.171,,,,,1,,1,1,1,1,3,3,3,2,3,3,3,3,3,3,2,3,2,2,1,3,3,3,3,3,3,3,3,3,3,,,,,,,7,1,1,1,1,1,1,1,1,1,1,1,1,1,3,3,3,3,3,2,1,1,1,1,1,1,1,1,2,1,2,3,1,2,6
11136459799,214327343,11/12/2019 05:44:57 AM,11/12/2019 05:50:29 AM,14.28.53.21,,,,,1,,3,3,2,2,1,1,2,1,1,3,2,3,2,2,2,3,3,2,3,1,1,1,1,2,1,1,2,3,3,1,,,,,,,2,1,3,1,2,3,3,5,2,5,2,2,3,3,3,3,3,3,3,3,1,3,2,2,2,2,2,2,1,1,3,1,2,7
11136458758,214327343,11/12/2019 05:42:03 AM,11/12/2019 05:58:30 AM,183.40.54.117,,,,,1,,1,3,2,2,2,2,2,3,2,3,3,3,3,2,3,2,2,2,3,3,3,3,3,3,2,3,2,2,2,,2,,,,,,3,2,1,3,3,3,2,4,3,3,3,2,2,3,2,3,3,3,3,3,1,2,2,2,1,1,3,4,1,1,1,1,1,6
11136458002,214327343,11/12/2019 05:43:47 AM,11/12/2019 06:20:17 AM,36.23.114.119,,,,,1,,1,2,1,1,1,2,1,1,1,2,1,4,2,1,1,1,1,1,1,1,1,4,2,4,1,1,1,1,1,1,2,3,,,,,1,1,1,1,1,1,1,3,1,1,1,1,1,3,3,3,4,4,3,1,1,1,1,1,1,1,1,2,1,2,1,1,2,6
11136457817,214327343,11/12/2019 05:44:18 AM,11/12/2019 05:52:31 AM,183.39.35.58,,,,,1,,1,2,1,1,1,2,1,3,1,3,3,3,1,1,1,1,1,3,3,2,2,3,3,4,3,3,2,1,2,,,3,,,,,1,1,2,1,1,2,2,3,2,2,2,2,1,3,3,3,3,3,3,3,2,2,2,2,1,2,1,4,1,1,1,1,2,6
11136457367,214327343,11/12/2019 05:43:45 AM,11/12/2019 06:39:20 AM,223.104.1.18,,,,,1,,1,1,3,2,2,1,3,3,2,1,3,1,2,1,1,2,2,2,2,1,2,2,1,1,2,2,2,2,2,,,,,,,7,2,2,2,2,1,1,2,2,1,1,2,1,1,1,1,2,2,2,2,2,1,1,2,3,2,1,2,1,1,2,1,1,2,7
11136456749,214327343,11/12/2019 05:42:53 AM,11/12/2019 05:55:02 AM,117.136.40.54,,,,,1,,2,2,2,2,2,2,2,2,2,3,3,3,3,2,3,2,2,3,3,4,2,4,2,2,3,4,2,2,3,,,,,,,7,2,2,3,2,2,2,2,3,2,3,2,2,,,3,3,3,3,4,3,2,2,2,2,2,2,2,2,1,2,1,1,2,6
11136456680,214327343,11/12/2019 05:42:59 AM,11/12/2019 05:53:55 AM,183.42.38.150,,,,,1,,1,3,3,1,1,2,1,2,2,3,4,3,2,1,2,2,2,2,2,3,2,4,3,4,2,3,1,2,2,,,,4,,,7,3,2,3,2,3,2,2,4,1,3,2,3,3,4,2,4,4,3,3,3,3,3,2,2,2,2,3,1,1,2,1,1,2,6
11136456227,214327343,11/12/2019 05:43:46 AM,11/12/2019 05:49:13 AM,14.28.48.168,,,,,1,,1,1,1,2,1,1,1,1,1,3,2,2,1,1,1,1,1,1,1,2,3,4,2,4,1,1,1,1,1,,,,,,6,,1,1,1,1,2,2,1,2,1,1,1,1,1,4,2,5,2,2,5,3,3,2,2,3,3,2,2,4,1,2,3,1,1,6
11136455725,214327343,11/12/2019 05:42:12 AM,11/12/2019 05:54:03 AM,223.104.65.30,,,,,1,,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,3,2,2,3,3,3,3,3,3,3,,,3,,,,,1,1,1,1,1,1,1,1,1,3,1,1,1,3,2,3,3,4,3,2,2,2,2,2,2,2,2,7,1,2,1,1,2,7
11136454534,214327343,11/12/2019 05:43:06 AM,11/12/2019 05:47:09 AM,118.212.209.25,,,,,1,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,1,2,3,4,5,6,7,3,2,3,2,2,2,2,3,2,4,2,2,2,3,3,3,3,3,3,3,2,2,2,3,2,2,2,2,1,1,1,1,2,7
11136454156,214327343,11/12/2019 05:42:31 AM,11/12/2019 05:59:48 AM,183.39.28.237,,,,,1,,2,2,2,2,1,2,2,2,3,3,3,3,3,2,2,2,2,3,3,3,2,3,3,3,3,3,2,2,3,,,,,,,7,1,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,3,2,2,2,3,2,2,2,1,1,1,1,1,2,7
11136453632,214327343,11/12/2019 05:42:16 AM,11/12/2019 06:22:07 AM,223.104.65.28,,,,,1,,2,2,3,2,3,3,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,2,3,3,3,2,2,2,,,3,,,,,1,1,2,2,2,3,2,3,3,3,3,2,2,3,2,2,3,3,3,2,2,2,2,2,2,1,1,3,1,2,1,1,2,6
11136452936,214327343,11/12/2019 05:41:47 AM,11/12/2019 05:55:22 AM,223.104.1.18,,,,,1,,1,2,1,1,1,2,2,2,3,3,3,3,2,2,2,2,2,2,3,3,2,3,3,4,2,3,2,2,2,,,,,,,7,1,2,2,2,3,1,1,3,1,3,2,3,2,4,4,4,3,2,2,2,1,1,2,2,3,2,2,4,1,2,2,1,1,6
11136452856,214327343,11/12/2019 05:41:55 AM,11/12/2019 05:56:15 AM,117.136.40.59,,,,,1,,2,1,2,2,1,3,1,2,1,2,2,3,2,2,1,2,2,2,3,3,2,4,3,3,2,2,2,2,2,,,3,,,,,2,1,1,1,2,1,1,4,2,5,3,2,1,4,2,2,4,4,4,3,4,4,2,2,4,1,2,2,1,2,1,1,2,7
11136451633,214327343,11/12/2019 05:41:16 AM,11/12/2019 05:52:00 AM,223.104.1.21,,,,,1,,2,3,4,2,2,2,2,2,3,3,4,3,2,2,2,2,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136451532,214327343,11/12/2019 05:41:03 AM,11/12/2019 05:47:02 AM,223.104.63.55,,,,,1,,1,3,2,1,1,1,1,1,3,3,3,3,1,1,1,1,1,3,1,3,3,3,3,3,3,3,2,1,3,1,,3,,,,,1,1,3,1,4,3,2,3,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,,3,3,1,2,1,1,2,7
11136450853,214327343,11/12/2019 05:40:57 AM,11/12/2019 07:03:24 AM,183.42.3.117,,,,,1,,2,3,1,2,2,3,2,3,2,3,3,4,2,3,3,1,2,3,3,4,3,4,3,4,3,3,2,2,3,,,3,,,,7,2,2,3,1,2,2,2,3,1,3,1,2,3,4,3,3,3,3,3,2,3,3,2,2,3,1,2,2,1,2,2,1,6,7
11136450461,214327343,11/12/2019 05:37:50 AM,11/12/2019 05:46:40 AM,112.97.160.216,,,,,1,,2,2,2,2,2,2,2,2,2,2,3,2,3,2,2,2,2,3,3,3,2,3,3,3,3,3,2,2,2,,,,,,,,2,2,2,2,2,2,2,3,2,3,2,2,2,3,3,3,3,2,2,2,2,2,2,2,3,3,3,2,1,2,1,1,1,6
11136450380,214327343,11/12/2019 05:40:00 AM,11/12/2019 05:54:31 AM,112.97.208.39,,,,,1,,2,2,3,1,1,1,2,1,2,2,2,2,1,1,1,1,1,1,2,2,2,4,3,3,2,2,1,1,2,1,,3,,5,,,2,2,3,2,2,3,2,3,2,2,3,2,2,2,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,2,7
11136448425,214327343,11/12/2019 05:37:55 AM,11/12/2019 05:40:08 AM,14.116.142.208,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136447830,214327343,11/12/2019 05:39:22 AM,11/12/2019 06:08:01 AM,183.37.128.58,,,,,1,,2,3,2,1,1,2,2,3,2,3,3,3,2,2,2,2,2,2,3,3,2,4,3,3,3,3,2,2,2,,,3,,,,,1,1,2,2,2,2,2,4,2,3,3,3,2,3,3,3,3,2,3,3,2,2,2,3,3,2,3,4,1,2,1,1,2,6
11136446673,214327343,11/12/2019 05:38:50 AM,11/12/2019 05:41:15 AM,119.124.3.84,,,,,1,,2,2,2,1,1,2,2,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11136446318,214327343,11/12/2019 05:38:30 AM,11/12/2019 05:53:18 AM,112.97.162.45,,,,,1,,1,2,1,1,1,1,1,1,1,2,2,3,3,1,1,1,1,1,3,3,2,4,4,5,2,3,1,1,2,,,,,,,7,1,2,2,2,1,3,2,4,2,2,2,1,1,2,4,4,3,3,3,2,1,1,1,2,1,1,1,4,1,1,1,1,1,6
11136445781,214327343,11/12/2019 05:37:16 AM,11/12/2019 06:51:00 AM,223.104.64.42,,,,,1,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,3,,,,,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,3,3,3,3,3,3,3,1,2,1,1,2,6
11136445653,214327343,11/12/2019 05:38:00 AM,11/12/2019 06:30:58 AM,112.97.246.151,,,,,1,,2,3,2,1,2,3,1,2,2,3,2,3,1,2,2,2,1,2,2,3,3,4,4,4,3,3,1,2,2,1,,,,,,,2,1,3,2,3,3,3,4,3,3,2,2,2,4,3,3,3,1,2,2,2,2,2,2,2,1,1,2,1,2,1,1,2,6
11136445614,214327343,11/12/2019 05:37:15 AM,11/12/2019 05:57:01 AM,223.104.65.15,,,,,1,,1,2,2,2,2,2,1,2,2,3,3,3,1,1,2,2,2,2,2,3,2,3,2,2,2,2,1,2,2,,,3,,,,,1,1,2,2,1,1,1,3,1,1,1,1,1,2,2,2,5,2,2,3,3,2,3,2,3,3,2,2,1,2,1,1,2,6
11136445517,214327343,11/12/2019 05:38:13 AM,11/12/2019 05:43:11 AM,14.28.35.189,,,,,1,,1,2,1,1,1,1,1,1,1,3,2,3,2,2,2,1,1,3,2,3,3,3,2,2,3,2,3,3,3,,2,,,,,7,2,2,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,3,3,3,2,1,2,3,2,2,2,3,1,1,1,1,2,6
11136445351,214327343,11/12/2019 05:37:40 AM,11/12/2019 05:44:28 AM,14.30.44.77,,,,,1,,2,2,3,2,2,2,2,3,3,4,4,4,3,3,3,3,2,3,3,4,3,3,3,3,3,3,2,3,3,,,,,,,7,3,3,3,3,3,2,2,4,2,4,3,3,3,2,1,1,4,3,4,3,3,3,3,2,2,1,3,2,1,2,1,1,2,6
11136445009,214327343,11/12/2019 05:36:56 AM,11/12/2019 05:49:05 AM,112.97.241.223,,,,,1,,2,2,2,1,1,2,2,3,2,3,3,3,3,2,2,2,3,3,3,3,2,3,4,2,3,3,1,2,3,,,,,,,7,1,1,2,1,2,2,2,3,1,4,2,3,2,1,3,3,4,3,3,4,4,4,3,3,3,2,3,4,1,1,1,1,2,6
11136444688,214327343,11/12/2019 05:37:38 AM,11/12/2019 05:44:33 AM,14.30.17.176,,,,,1,,1,2,2,2,2,2,2,2,2,3,3,3,2,2,2,2,2,2,3,3,3,3,3,3,3,3,2,2,3,,2,,,,,,2,2,2,2,2,2,2,3,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,2,1,1,2,2,1,2,6
11136444350,214327343,11/12/2019 05:37:42 AM,11/12/2019 05:40:51 AM,14.28.16.112,,,,,1,,3,3,1,1,1,2,2,2,1,3,3,3,2,2,1,1,2,1,2,3,1,3,3,3,3,1,1,1,1,,,3,,,,,2,2,2,1,1,3,3,3,2,3,1,2,1,4,4,2,3,3,3,2,2,1,1,1,2,2,3,2,1,1,2,1,1,6
